7227	Portuguese	Golfinho	Braga, Antônio Manoel de Azevedo	West-central Africa	West-central Africa
7228	Portuguese	Voador	Figueiredo, Joao Macário da Silva	West-central Africa	West-central Africa
7229	Portuguese	Especulaçao	Silva, Manoel Pacheco da	West-central Africa	West-central Africa
7230	Portuguese	Boa Ventura (a) Principezinho	Lopes, José dos Santos	West-central Africa	West-central Africa
7231	Portuguese	Pérola	Teixeira, José de Souza	West-central Africa	West-central Africa
7232	Portuguese	Trajano	Silva, Joaquim Rodrigues da	West-central Africa	West-central Africa
7233	Portuguese	General Rego	Alcântara, Marcelino José de	West-central Africa	West-central Africa
7234	Portuguese	Júlia	Pacheco, José dos Santos	West-central Africa	West-central Africa
7235	Portuguese	S Pedro do Sul	Lima, José Antônio	West-central Africa	West-central Africa
7236	Portuguese	Despique	Souza, Luís Inácio de	South-east Africa	South-east Africa
7237	Portuguese	Tejo	Moraes, José de	West-central Africa	West-central Africa
7238	Portuguese	Polifemo	Blanchart, Manoel Pereira de Souza	West-central Africa	West-central Africa
7239	Portuguese	Aurora do Cabo	Souza, Francisco José de	South-east Africa	South-east Africa
7240	Portuguese	Triunfo do Brasil	Carrilho, Joao Rodrigues	South-east Africa	South-east Africa
7241	Portuguese	Flor do Brasil	Pacheco, José Emídio Adauto	South-east Africa	South-east Africa
7242	Portuguese	Lusitânia	Santos, Manoel Francisco dos	West-central Africa	West-central Africa
7243	Portuguese	Paquete do Rio	Silva, Manoel Lopes da	South-east Africa	South-east Africa
7244	Portuguese	Caçador	Silva, Joao Pereira da	West-central Africa	West-central Africa
7245	Portuguese	Diligente	Magalhaes, Francisco de Melo de	West-central Africa	West-central Africa
7246	Portuguese	Diligencia	Blanchart, Manoel Pereira de Souza	West-central Africa	West-central Africa
7247	Portuguese	Maria Tomásia	Melo, Francisco Xavier Álvares de	West-central Africa	West-central Africa
7248	Portuguese	Diana	Rubim, Teodoro de Souza	West-central Africa	West-central Africa
7249	Portuguese	Famoso Ateneu	Fogaça, Antônio Gomes	West-central Africa	West-central Africa
7250	Portuguese	Serpente	Sá, Teodoro José de	West-central Africa	West-central Africa
7251	Portuguese	Diligente	Magalhaes, Francisco de Melo de	West-central Africa	West-central Africa
7252	Portuguese	Diligencia	Blanchart, Manoel Pereira de Souza	West-central Africa	West-central Africa
7253	Portuguese	Flor do Mar	Almeida, Severino José de	West-central Africa	West-central Africa
7254	Portuguese	Amália	Camizao, José Maria de Araújo	West-central Africa	West-central Africa
7255	Portuguese	Olímpia	Silva, José Leite da	West-central Africa	West-central Africa
7256	Portuguese	S Pedro do Sul	Batalha, Luís Antônio	West-central Africa	West-central Africa
7257	Portuguese	Pérola do Norte	Labra, José Inácio	West-central Africa	West-central Africa
7258	Portuguese	Caçador	Santos, Félix José dos	West-central Africa	West-central Africa
7259	Portuguese	Rainha dos Anjos	Alcântara, Marcelino José de	West-central Africa	West-central Africa
7260	Portuguese	Amália	Camizao, José Maria de Araújo	West-central Africa	West-central Africa
7261	Portuguese	S José Diligente Vulcano	Ferreira, Francisco Pedro	West-central Africa	West-central Africa
7262	Portuguese	Mariana Dáfine	Pereira, Silvestre José	West-central Africa	West-central Africa
7263	Portuguese	Grao Penedo	Vieira, Francisco José	West-central Africa	West-central Africa
7264	Portuguese	Amizade	Garcia, Francisco Correa	West-central Africa	West-central Africa
7265	Portuguese	Flor do Mar	Carrilho, Joao Rodrigues	West-central Africa	West-central Africa
7266	Portuguese	Feliz Eugenia	Moraes, José de	West-central Africa	West-central Africa
7267	Portuguese	Ligeiro	Pientenauzer, Firmo Antônio	West-central Africa	West-central Africa
7268	Portuguese	Marques de Aguiar	Azevedo, José de Souza	West-central Africa	West-central Africa
7269	Portuguese	Lusitânia	Lopes, Francisco da Silva	West-central Africa	West-central Africa
7270	Portuguese	Feliz Eugenia	Moraes, José de	West-central Africa	West-central Africa
7271	Portuguese	NS do Livramento Telemaco	Santos, Manoel Francisco dos	West-central Africa	West-central Africa
7272	Portuguese	S José Diligente Vulcano	Alcântara, Marcelino José de	West-central Africa	West-central Africa
7273	Portuguese	Matutina	Dias, Manoel José	South-east Africa	South-east Africa
7274	Portuguese	Protetor General	Souza, Luís Inácio de	South-east Africa	South-east Africa
7275	Portuguese	Voador	Lisboa, Teotônio José Teodoro	South-east Africa	South-east Africa
7276	Portuguese	Esgueira	Domingues, Jerônimo	South-east Africa	South-east Africa
7301	Portuguese	Palafox	Leonardo, Severo	Bight of Benin	Bight of Benin
7302	Portuguese	NS das Necessidades S Jose e Desforço	Souza, Manoel Rodrigues de	Bight of Benin	Bight of Benin
7303	Portuguese	Cipiao Africano	Araújo, Joaquim Luís de	Bight of Benin	Bight of Benin
7304	Portuguese	Felicidade	Viana, Isidoro Antônio	Bight of Benin	Bight of Benin
7305	Portuguese	Santana Flor da África	Ferreira, José Francisco	Bight of Biafra	Bight of Biafra
7306	Portuguese	Constante	Costa, José Pereira da	Bight of Benin	Bight of Benin
7308	Portuguese	Bonsucesso	Simoes, Antônio	Bight of Benin	Bight of Benin
7309	Portuguese	NS da Conceiçao Especuladora	Franco, Luís Pereira	Gold Coast	Gold Coast
7310	Portuguese	Maria da Boa Vista	Nóbrega, José Teixeira da	Bight of Biafra	Bight of Biafra
7312	Portuguese	Boa Hora	Santana, Inocencio Marques de	Bight of Benin	Bight of Benin
7313	Portuguese	NS da Vitória	Dias, José	Bight of Benin	Bight of Benin
7314	Portuguese	Tibério	Loureiro, Joaquim Marques	Bight of Benin	Bight of Benin
7315	Portuguese	Divina Providencia	Viana, José Joaquim	Bight of Benin	Bight of Benin
7316	Portuguese	Triunfo Africano	Gomes, José	Bight of Benin	Bight of Benin
7317	Portuguese	Vinicela	Santana, José Joaquim	Bight of Benin	Bight of Benin
7318	Portuguese	Triunfo da Uniao	Pinto, Manoel José	Bight of Benin	Bight of Benin
7319	Portuguese	Espírito Santo	Gonçalves, José	Bight of Biafra	Bight of Biafra
7320	Portuguese	Nelson	Alves, Joaquim Luís	West-central Africa	West-central Africa
7321	Portuguese	General Silveira	Ribeiro, José Pinto	West-central Africa	West-central Africa
7322	Portuguese	NS da Piedade	Almeida, Luís Pereira de	Bight of Benin	Bight of Benin
7323	Portuguese	S Antônio Milagroso	Paranhos, José Joaquim	Bight of Biafra	Bight of Biafra
7324	Portuguese	Princesa do Brasil	Folha, Domingos Ribeiro	West-central Africa	West-central Africa
7326	Portuguese	NS da Conceiçao	Milas, Vicente Ferreira	Bight of Benin	Bight of Benin
7327	Portuguese	S Lourenço Triunfante	Manoel, Joaquim	Bight of Benin	Bight of Benin
7328	Portuguese	Ulisses	Brandao, Pedro Gomes	Bight of Benin	Bight of Benin
7329	Portuguese	Triunfo Africano	Oliveira, Joao de	Bight of Benin	Bight of Benin
7330	Portuguese	Conde do Amarante	Bahia, Manoel Rodrigues	Bight of Benin	Bight of Benin
7331	Portuguese	Bom Caminho	Magalhaes, Bernardo José de	Bight of Benin	Bight of Benin
7332	Portuguese	Boa Hora	Santana, Inocencio Marques de	Bight of Benin	Bight of Benin
7333	Portuguese	Gaviao	Ferreira, Antônio Joaquim	Senegambia	Senegambia
7334	Portuguese	Pistola	Narciso, Antônio	Bight of Benin	Bight of Benin
7335	Portuguese	Triunfo da Uniao	Francisco, Luís Pereira	Bight of Benin	Bight of Benin
7337	Portuguese	Serry	Silva, Guiter Martins da	Bight of Benin	Bight of Benin
7338	Portuguese	Bonsucesso	Silva, Vicente de Paula e	Bight of Benin	Bight of Benin
7339	Portuguese	Divina Providencia	Viana, José Joaquim	Bight of Benin	Bight of Benin
7340	Portuguese	Brinquedo dos Meninos	Santana, Joaquim Luís de	Bight of Benin	Bight of Benin
7341	Portuguese	Flor do Mar	Gonçalves, Joaquim Manoel	West-central Africa	West-central Africa
7342	Portuguese	S José Despique	Souza, André Estevao de	Bight of Benin	Bight of Benin
7343	Portuguese	Boa Hora	Sena, José da Silva	Bight of Benin	Bight of Benin
7345	Portuguese	NS do Monte do Carmo Festo	Almeida, Luís Pereira de	Bight of Benin	Bight of Benin
7346	Portuguese	NS da Conceiçao e Santana (?)	Silva, Gregório Vitorino da	Bight of Benin	Bight of Benin
7347	Portuguese	Conde do Amarante	Sampaio, Joaquim José de	Bight of Benin	Bight of Benin
7348	Portuguese	Bom Caminho	Alves, Joao Luís	West-central Africa	West-central Africa
7349	Portuguese	Bonsucesso	Lisboa, José Antônio	West-central Africa	West-central Africa
7350	Portuguese	Bonsucesso	Silva, Vicente de Paula e	Bight of Benin	Bight of Benin
7351	Portuguese	Princesa do Brasil	Folha, Domingos Ribeiro	Unknown	Bight of Biafra
7352	Portuguese	Boa Hora	Silva, Manoel Patrocínio da	Bight of Benin	Bight of Benin
7353	Portuguese	Correio de Sao Tomé	Franco, Luís Pereira	Bight of Benin	Bight of Benin
7354	Portuguese	Cipiao Africano	Silveira, André Pinto da	Bight of Benin	Bight of Benin
7355	Portuguese	Tibério	Simoes, Antônio	Bight of Benin	Bight of Benin
7356	Portuguese	Pistola	Narciso, Antônio	Bight of Benin	Bight of Benin
7357	Portuguese	Ave da Etiópia	Barbosa, Antônio de Paula	Bight of Biafra	Bight of Biafra
7358	Portuguese	NS da Conceiçao e Santana	Silva, Gregório Vicente da	Bight of Benin	Bight of Benin
7359	Portuguese	Nova Fragatinha	Cardoso, Manoel Isidoro	Bight of Benin	Bight of Benin
7360	Portuguese	Aurora	Moreira, André Francisco	West-central Africa	West-central Africa
7361	Portuguese	Ceres	Santa Isabel, Antônio de	Bight of Benin	Bight of Benin
7362	Portuguese	Maria Princesa da África	Barros, Antônio José Faria de	Bight of Biafra	Bight of Biafra
7363	Portuguese	Constante	Abreu, Francisco Xavier de	Bight of Benin	Bight of Benin
7364	Portuguese	NS da Conceiçao Conde dos Arcos	Miles, Vincente Ferreira	Bight of Benin	Bight of Benin
7365	Portuguese	S Lourenço	Vilasboas, Joao da Silveira	Bight of Benin	Bight of Benin
7366	Portuguese	S Antônio Milagroso	Viana, Isidoro Antônio	Bight of Benin	Bight of Benin
7367	Portuguese	Bom Caminho	Santos, Fernando Bruno dos	Bight of Benin	Bight of Benin
7369	Portuguese	Boa Hora	Silva, Manoel Patrocínio da	Bight of Benin	Bight of Benin
7370	Portuguese	Triunfo Africano	Coelho, Joao Batista	Bight of Benin	Bight of Benin
7371	Portuguese	S José Despique	Souza, André Estevao de	Bight of Benin	Bight of Benin
7372	Portuguese	S José e S Rita	Santo, Francisco Xavier do Espírito	Bight of Benin	Bight of Benin
7373	Portuguese	Correio	Batista, Martins José	Bight of Benin	Bight of Benin
7374	Portuguese	Nova Fragatinha	Braga, Isidoro Martins	Bight of Benin	Bight of Benin
7375	Portuguese	Cipiao Africano	Silveira, André Pinto da	Bight of Benin	Bight of Benin
7376	Portuguese	Sinceridade	Maia, Plácido José de	Bight of Benin	Bight of Benin
7377	Portuguese	NS do Monte do Carmo Festo	Ferreira, José dos Santos	Bight of Benin	Bight of Benin
7378	Portuguese	Temerário	Viana, José Joaquim	Bight of Benin	Bight of Benin
7379	Portuguese	Conde do Amarante	Sampaio, Joaquim José de	Bight of Benin	Bight of Benin
7381	Portuguese	Triunfo Africano	Coelho, Joao Batista	Bight of Benin	Bight of Benin
7386	Portuguese	S Lourenço	Vilasboas, Joao da Silveira	Bight of Benin	Bight of Benin
7388	Portuguese	Sinceridade	Neves, José da Silva	West-central Africa	West-central Africa
7390	Portuguese	Amizade	Garcia, Francisco Correa	Unknown	West-central Africa
7392	Portuguese	Conde do Amarante	Sampaio, Joaquim José de	Bight of Benin	Bight of Benin
7394	Portuguese	Temerário	Silva, Manoel Duarte da	Bight of Benin	Bight of Benin
7395	Portuguese	Caveira	Sampaio, Joaquim José de	Bight of Benin	Bight of Benin
7396	Portuguese	Constante	Narciso, Antônio	Bight of Benin	Bight of Benin
7399	Portuguese	Conde do Amarante	Silva, Vicente de Paula e	Bight of Benin	Bight of Benin
7400	Portuguese	Aurora	Silveira, Valentim José da	South-east Africa	South-east Africa
7401	Portuguese	Caveira	Pereira, Francisco de Souza	Bight of Biafra	Bight of Biafra
7403	Portuguese	Cipiao Africano	Pinto, Luís	Bight of Benin	Bight of Benin
7407	Portuguese	S Lourenço	Vilasboas, Joao da Silveira	West-central Africa	West-central Africa
7408	Portuguese	Paquete da Bahia	Almeida, Manoel Joaquim de	West-central Africa	West-central Africa
7409	Portuguese	Amizade	Franco, Luís Pereira	Bight of Biafra	Bight of Biafra
7410	Portuguese	Sinceridade e Atlante	Souza, José Lourenço de	West-central Africa	West-central Africa
7411	Portuguese	Bela Americana do Rio	Lisboa, Manoel José Antônio	West-central Africa	West-central Africa
7412	Portuguese	NS da Conceiçao e Sr dos Passos	Medoes, Bernardo da Silva	West-central Africa	West-central Africa
7413	Portuguese	Ave Maria	Crisóstomo, Joao	West-central Africa	West-central Africa
7414	Portuguese	Triunfo da Inveja	Silva, José Batista da	West-central Africa	West-central Africa
7415	Portuguese	S Sebastiao	Pedroso, José Domingos	West-central Africa	West-central Africa
7416	Portuguese	Marques de Pombal	Pires, Manoel José	West-central Africa	West-central Africa
7418	Portuguese	Maria	Pusiah, Jerônimo Antônio	Senegambia	Senegambia
7419	Portuguese	Ceres	Anjos, Domingos Gonçalves dos	Bight of Biafra	Bight of Biafra
7501	U.S.A.	Tartar	Taylor, James	Sierra Leone	Sierra Leone
7502	Portuguese	Desengano Feliz	Mesquita, Antônio Lopes de	Bight of Benin	Bight of Benin
7503	Portuguese	Flor do Porto	Abreu, Francisco Xavier de	Bight of Benin	Bight of Benin
7504	Portuguese	Destino	Sampaio, Joaquim José de	Bight of Benin	Bight of Benin
7506	Portuguese	Lindeza	Lima, Antônio Siqueira	Bight of Benin	Bight of Benin
7507	Portuguese	Feliz Americano	Cardoso, Manoel Isidoro	Bight of Benin	Bight of Benin
7508	Portuguese	Andorinha	Maza, Henrique	West-central Africa	West-central Africa
7509	Portuguese	Triunfo da Uniao	Francisco, Luís Pereira	Bight of Benin	Bight of Benin
7511	Portuguese	Bonsucesso	Silva, Vicente de Paula e	Unknown	Bight of Benin
7514	Spanish	Intrepida (a) Intrépida	Poll, Francisco	Bight of Biafra	Bight of Biafra
7515	Spanish	Palafox (Union)	Goro, José Lorente	Unknown	.
7517	Portuguese	Dois Amigos	Silva, Joao Vieira da	Bight of Biafra	Bight of Biafra
7518	Portuguese	NS das Dores	Brina	Windward Coast	Windward Coast
7521	Spanish	Cuba (a) Marianha	Long	Unknown	South-east Africa
7527	Portuguese	Triunfo Africano	Maia, Plácito José	Gold Coast	Gold Coast
7528	Portuguese	Leal Portugues	Anjos, Tha Joaquim dos	Unknown	.
7529	Portuguese	Rainha dos Anjos	Dias, José	Unknown	.
7530	Portuguese	Espríto Santo Gaviao	Rodrigues, Cosme José	Unknown	.
7538	Spanish	Confianza (a) Velos	Mendoza	Unknown	.
7539	French	Marie Paul	Debouney	Unknown	Unknown
7540	Portuguese	S Joaquim	Gomes	Unknown	Unknown
7541	Portuguese	S Domingos	Gomes	Unknown	Unknown
7542	U.S.A.	Two Cousins	Dupuys	Unknown	Unknown
7543	Dutch	Africaan	Aetjo	Unknown	Unknown
7545	Portuguese	Vivilia	Rodriguez, Jeronimo	Unknown	.
7546	Portuguese	Ana	Rios, Romao	Gold Coast	Gold Coast
7547	Portuguese	Lucy	Woolver	Unknown	.
7548	Portuguese	Diana	Pereira, José Inácio	Bight of Biafra	Bight of Biafra
7551	Spanish	Zaragozano	Dolz, Juan Norberto	Sierra Leone	Sierra Leone
7552	English 1	Donna Mariana	Souza, de	Gold Coast	Gold Coast
7553	Spanish	Santiago	Serano	Sierra Leone	Sierra Leone
7554	Spanish	Doris	Miller, Zebulon	Unknown	Unknown
7556	Spanish	Mariana	Semanatt	Unknown	Unknown
7557	English 1	Pennel	Porter	Sierra Leone	Sierra Leone
7559	Spanish	Phoenix	Cabez	Unknown	Unknown
7560	Portuguese	Divina Providencia	Loureiro, Joaquim Marques	Unknown	.
7562	Spanish	Rosa	Mestre, Bartolome	Sierra Leone	Sierra Leone
7565	Spanish	Eugenia	Perez, Joaquin Ignacio	Sierra Leone	Sierra Leone
7567	French	Louis	Forest, Jean	Windward Coast	Windward Coast
7570	Portuguese	Príncipe da Beira	Wallis	Unknown	Unknown
7571	Spanish	Pepe	Castilia	Unknown	Unknown
7572	Portuguese	Venus	Lisboa, José Antônio	Bight of Benin	Bight of Benin
7573	Spanish	Havanna	Agricola	Bight of Benin	Bight of Benin
7574	Portuguese	Calípso	Guimaraes, Manoel Pinheiro	Bight of Benin	Bight of Benin
7575	Portuguese	Horizonte	Moraes, Joaquim Teodoro de	Unknown	West-central Africa
7576	Portuguese	Flor da América	Pientenauzer, Firmo Antônio	Unknown	West-central Africa
7577	Portuguese	S José Triunfo	Ferreira, José Raposo	Unknown	Bight of Benin
7578	Spanish	Juan	Patrullo	Unknown	.
7579	Spanish	Nueva Constitucion	Mestre	Unknown	Unknown
7580	U.S.A.	Hawke	Taylor	Unknown	.
7581	Portuguese	Urbano	Salazar	West-central Africa	West-central Africa
7582	Portuguese	Paquete Volante	Lopes	West-central Africa	West-central Africa
7583	Spanish	Marquis de Romana	Vilalta	Unknown	Unknown
7584	Spanish	Pez Volador	Uribeondo, Manuel	Unknown	Unknown
7585	U.S.A.	Lucia (a) Albert	Wing, Freeman	Sierra Leone	Sierra Leone
7588	Spanish	Nueva Amable	Munoz, Francisco	Bight of Biafra	Bight of Biafra
7589	Spanish	Dolores	Carbonell, Jose	Sierra Leone	Sierra Leone
7590	Portuguese	S Antônio Milagroso	Viana, Isidoro Antônio	Bight of Biafra	Bight of Biafra
7592	Spanish	NS de los Desamperados (a) Leon de Oro	Fenellas, Francisco Domingos	Unknown	.
7593	Portuguese	Temerário	Lobo, J F	Bight of Benin	Bight of Benin
7594	Spanish	Nueva Paz	Segur, Francisco	Sierra Leone	Sierra Leone
7595	Portuguese	Caveira	Sampaio, Joaquim José de	Bight of Benin	Bight of Benin
7598	Portuguese	Cipiao Africano	Santana, Inocencio Marques de	Unknown	.
7599	Portuguese	NS do Monte do Carmo Festo	Ferreira, Manoel	Unknown	.
7604	Spanish	Triunfante	Azaola, Francisco	Bight of Biafra	Bight of Biafra
7609	Spanish	Triunvirato (a) Dorset	Costaramon, Simon	Sierra Leone	Sierra Leone
7612	Portuguese	Ceres	Anjos, Domingos Gonçalves	Unknown	.
7617	Brazilian	Vencedor	Quaresma, Leonardo	Unknown	West-central Africa
7619	Portuguese	Esperança	Waine, Benjamin	Sierra Leone	Sierra Leone
7627	Portuguese	S Miguel Triunfante	Vilasboas, Joao da Silveira	Bight of Benin	Bight of Benin
7628	Portuguese	Caterina	Camacho, Manoel Marques	Bight of Biafra	Bight of Biafra
7629	Portuguese	Pearla	Milbury	Unknown	.
7630	Spanish	Maria Dolores	Backhouse, Thomas	Unknown	.
7632	U.S.A.	Africa	Connelly, John	West-central Africa	West-central Africa
7633	Portuguese	Vencedor	Marianno	Unknown	Unknown
7634	Portuguese	Floridana	Jearreau	Unknown	Unknown
7635	Spanish	Merced	Echevarria, Juan	Unknown	.
7636	Portuguese	NS da Conceiçao e Santana	Santana, Inocencio Marques de	Unknown	.
7637	Portuguese	Boa Sorte	Macedo, José Bento	Bight of Biafra	Bight of Biafra
7638	Portuguese	Santana de Africa	Barbosa, Manoel José	Bight of Biafra	Bight of Biafra
7641	Portuguese	Nova Fragatinha	Braga, Isidoro Martins	Unknown	.
7642	Portuguese	Correio de S Tomé	Vale, Joaquim José do	Gold Coast	Gold Coast
7643	Portuguese	NS da Conceiçao	Silva, Manoel Pereira da	Unknown	Bight of Benin
7644	Portuguese	General Silveira	Lopes, Joao Crisóstemo Rodrigues	Bight of Biafra	Bight of Biafra
7652	Portuguese	Maria Primeiro	Pereiro	Bight of Biafra	Bight of Biafra
7653	Spanish	Paloma	Yellechi	Unknown	.
7654	Portuguese	Maria	Madsen	Unknown	Unknown
7655	Portuguese	Mariana	Sena, Manoel José da	Bight of Benin	Bight of Benin
7657	Portuguese	Cirjla	Chaple, Jose	Unknown	Unknown
7657	Portuguese	Cirila	Reis, ___ de los	Unknown	Unknown
7658	Portuguese	Formosa Rita	Montani	Unknown	Unknown
7661	U.S.A.	Amedie	Robin, Martin	Bight of Biafra	Bight of Biafra
7667	U.S.A.	Hope	Milbury	Senegambia	Senegambia
7668	Portuguese	NS dos Prazeres	Braga, Isidoro Martins	Bight of Benin	Bight of Benin
7670	Portuguese	Urânia	Isabel, Antônio de Santa	Unknown	Bight of Benin
7673	French	Louise	Aubry	Senegambia	Senegambia
7677	Portuguese	Esperança Fortuna	Silva, Domingos Botelho da	Bight of Benin	Bight of Benin
7678	Portuguese	Paquete Real	Ferreira, José dos Santos	South-east Africa	South-east Africa
7681	French	Elize	Jaffro	Senegambia	Senegambia
7683	U.S.A.	Fortuna (a) William and Mary	Trenholm, George Fowler	Unknown	.
7684	Spanish	Galicia	Antelo, José	Unknown	.
7685	Spanish	General Palafox	Guisado, M G	Unknown	.
7686	U.S.A.	Atrevido (a) Carolina	Leon, Ponce de	West-central Africa	West-central Africa
7691	Portuguese	Restaurador	Dias, Manoel José	South-east Africa	South-east Africa
7692	U.S.A.	Cassilda (a) NS das Dores	Hollis	Senegambia	Senegambia
8110	Portuguese	Ana e Lisboa	Mota, Paulino Pinto da	West-central Africa	West-central Africa
8112	Portuguese	Paquete do Pará	Pedro, Joaquim José	West-central Africa	West-central Africa
8115	Portuguese	Bela Elisa	Correa, Antônio José	West-central Africa	West-central Africa
8116	Portuguese	NS da Piedade Prudente Amigo	Rosa, Antônio dos Santos	West-central Africa	West-central Africa
8122	Portuguese	NS da Conceiçao e S Francisco de Paula	Ressurreiçao, Manoel Gomes da	West-central Africa	West-central Africa
8124	Portuguese	Pensamento Ligeiro	Guimaraes, Manoel de Souza	West-central Africa	West-central Africa
8125	Portuguese	S Antônio Sertório	Coimbra, Manoel Joaquim José	West-central Africa	West-central Africa
8126	Portuguese	Correio de Angola (a) Rei de Portugal	Flamante, Manoel Francisco	West-central Africa	West-central Africa
8127	Portuguese	NS da Conceiçao e S Francisco de Paula	Ressurreiçao, Manoel Gomes da	West-central Africa	West-central Africa
8128	Portuguese	S Antônio Sertório	Picanço, Inácio Correa	West-central Africa	West-central Africa
8129	Portuguese	Sultana	Santos, Manoel Joaquim de Jesus	West-central Africa	West-central Africa
8130	Portuguese	NS da Vitória	Franco, Feliciano dos Santos	West-central Africa	West-central Africa
8132	Portuguese	Sultana	Bulhao, José de Oliveira	West-central Africa	West-central Africa
8133	Portuguese	NS da Conceiçao e S Bento	Rodrigues, Antônio José	West-central Africa	West-central Africa
8134	Portuguese	Sr dos Passos e S Antônio	Vasconcelos, Sebastiao José de	West-central Africa	West-central Africa
8135	Portuguese	NS das Angústias e Almas	Silva, Bento Alves da	West-central Africa	West-central Africa
8136	Portuguese	S e Almas	Rondovalle, José	West-central Africa	West-central Africa
8137	Portuguese	NS das Angústias e Sacramento	Gonçalves, Felipe	West-central Africa	West-central Africa
8139	Portuguese	NS do Monte do Carmo e S Elias	Neto, Antônio	West-central Africa	West-central Africa
8140	Portuguese	S José e Santana	Cruz, Francisco Xavier da	West-central Africa	West-central Africa
8141	Portuguese	Santana e Almas	Anjo, Manoel Gonçalves	West-central Africa	West-central Africa
8142	Portuguese	S Antônio e S [?] e Almas	Graça, Manoel Batista	West-central Africa	West-central Africa
8144	Portuguese	Santana S Francisco Xavier e S Antônio	Miranda, Jorge de	West-central Africa	West-central Africa
8145	Portuguese	Bom Jesus da Pedra e S Rita	Gomes, Damásio	West-central Africa	West-central Africa
8146	Portuguese	NS do Rosário Santana e Almas	Viana, Joao Gonçalves	West-central Africa	West-central Africa
8147	Portuguese	NS dos Prazeres e Santana	Finçao, Antônio Pereira	West-central Africa	West-central Africa
8148	Portuguese	NS de Nazaré e S Antônio	Silva, Dionísio da	West-central Africa	West-central Africa
8149	Portuguese	NS da Vitória S Gonçalo e Almas	Anjo, Manoel Gonçalves	West-central Africa	West-central Africa
8150	Portuguese	NS da Glória e Santana	Dias, José	West-central Africa	West-central Africa
8151	Portuguese	NS do Socorro	Vareiro, José Rodrigues	West-central Africa	West-central Africa
8152	Portuguese	NS de Nazaré e S Joao da Cruz	Miranda, Manoel Henriques de	West-central Africa	West-central Africa
8153	Portuguese	NS do Varadouro S Antônio e Almas	Arena, Matias Cardoso	West-central Africa	West-central Africa
8154	Portuguese	NS do Porto e Almas	Jordao, Bernardino de Sena	West-central Africa	West-central Africa
8155	Portuguese	NS de Nazaré e S Joao da Cruz	Finçao, Antônio Pereira	West-central Africa	West-central Africa
8156	Portuguese	NS da Glória Santana e S Joao	Pinto, Domingos Vieira	West-central Africa	West-central Africa
8157	Portuguese	S Francisco Xavier e Santana	Silva, Dionísio da	West-central Africa	West-central Africa
8158	Portuguese	Sr do Bonfim e Mae de Deus	Velho, José Caetano	West-central Africa	West-central Africa
8159	Portuguese	NS do Porto de Avel e Almas	Lima, Joao de Barros	West-central Africa	West-central Africa
8160	Portuguese	NS do Cabo e Sr do Bonfim	Lisboa, Domingos Gomes	West-central Africa	West-central Africa
8161	Portuguese	NS de Nazaré e S Antônio	Silva, Manoel da	West-central Africa	West-central Africa
8162	Portuguese	NS do Rosário e Almas	Viana, Joao Gonçalves	West-central Africa	West-central Africa
8163	Portuguese	NS da Glória Santana e S Joaquim	Santos, Manoel dos	West-central Africa	West-central Africa
8164	Portuguese	NS da Conceiçao Penha de França e Santana	Andrade, Manoel Francisco de	West-central Africa	West-central Africa
8165	Portuguese	NS da Conceiçao e S Rosa	Guimaraes, Antônio da Silva	West-central Africa	West-central Africa
8166	Portuguese	NS do Além e NS do Vale	Picao, Antônio Cordeiro	West-central Africa	West-central Africa
8167	Portuguese	Bom Jesus de Vilanova e NS do Pilar	Pinto, Alexandre	West-central Africa	West-central Africa
8168	Portuguese	NS de Nazaré e S Joao da Cruz	Fonseca, Sebastiao da Cunha	West-central Africa	West-central Africa
8169	Portuguese	S Francisco Xavier e Santana	Lisboa, Domingos Gomes	West-central Africa	West-central Africa
8170	Portuguese	NS das Neves S Antônio e Almas	Dias, José	West-central Africa	West-central Africa
8171	Portuguese	NS do Rosário e Almas	Viana, Joao Gonçalves	West-central Africa	West-central Africa
8172	Portuguese	NSr do Bonfim NS do Porto e S José	Neto, Antônio	West-central Africa	West-central Africa
8173	Portuguese	NS da Piedade do Monte	Santos, Antônio de Oliveira	West-central Africa	West-central Africa
8174	Portuguese	Bom Jesus de Além e NS do Vale	Guimaraes, Antônio da Silva	West-central Africa	West-central Africa
8175	Portuguese	Sr do Bonfim Mae de Deus e Almas	Costa Neto, José da	West-central Africa	West-central Africa
8176	Portuguese	NS das Merces S Antônio e Almas	Dias, José	West-central Africa	West-central Africa
8177	Portuguese	Sr do Bonfim NS do Porto de Avel el S José	Oliveira, José de	West-central Africa	West-central Africa
8178	Portuguese	S Rita e Almas	Lima, Tomás da Costa	West-central Africa	West-central Africa
8179	Portuguese	NS do Monte do Carmo S Antônio e Almas	Fonseca, Manoel Pinto da	West-central Africa	West-central Africa
8180	Portuguese	NS da Conceiçao S Rita e Almas	Figueira, Marçal José	West-central Africa	West-central Africa
8181	Portuguese	NS do Bonsucesso Santana e Almas	Joao, Bernardo	West-central Africa	West-central Africa
8182	Portuguese	S Clara S Antônio e Almas	Ferreira, Manoel Rodrigues	West-central Africa	West-central Africa
8183	Portuguese	S José S André e Almas	Matos, Antônio Gomes de	West-central Africa	West-central Africa
8184	Portuguese	Sr do Bonfim e Mae de Deus	Santos, José da Silva	West-central Africa	West-central Africa
8185	Portuguese	S Francisco Xavier e Santana	José, Caetano	West-central Africa	West-central Africa
8186	Portuguese	Santana NS da Conceiçao e Almas	Penha, Antonio da Silva	West-central Africa	West-central Africa
